epoch;x;y;z
1446498;254024;-32768;-6059
1443328;245852;-31614;-4980
1450624;246788;-32255;-1469
1455888;247584;-31168;-3042
1458180;245863;-32744;33
1460298;246792;-32133;-4079
1459201;254080;-32636;-2048
1466440;252807;-32591;0
1471520;246404;-32576;-2880
1441897;254273;-30720;-3200
1443072;253520;-31614;-1968
1441794;254496;-32664;-3584
1451025;253632;-31551;144
1454592;245778;-30714;-2811
1443392;247040;-30200;-2009
1458693;246816;-31728;-992
1449291;245760;-32616;-4083
1460770;253696;-29694;-3704
1463913;253952;-32766;-910
1507329;246288;-28652;-3536
1507464;245760;-32768;-3120
1513491;246917;-30575;-2043
1507586;245760;-30080;32
1511746;246313;-32192;356
1507329;252417;-32758;-3040
1510480;254482;-32764;-4096
1513504;254041;-32488;-2037
1524843;253953;-28384;-3779
1527810;253965;-32627;-6590
1531146;253058;-28540;-2041
1542465;253962;-32232;-1511
1545736;253120;-28662;-3819
1049152;245760;-31230;-6142
1048579;254153;-30719;-5883
1054802;254172;-27515;290
1048610;254788;-31574;-2549
1052929;252432;-31740;-6828
1057024;254034;-30440;-4000
1067404;246051;-32233;-1967
1071171;245810;-32126;-3064
1573898;254087;-30471;-6380
1577024;253954;-29696;-6214
1580041;255056;-32639;-3552
1575008;246048;-32704;-3775
1578280;254145;-30572;-4056
1573251;254347;-31991;-2400
1576450;245888;-29078;-1764
1579025;253716;-28928;-2463
1589313;251975;-30719;-3392
1593344;254054;-29664;-3802
1605699;245791;-32187;-3832
1607946;245904;-28667;-1776
1610082;246576;-30080;-3580
1573929;246152;-32725;-1972
1576960;254468;-32175;-2045
1580040;252038;-31735;-2030
1575059;246434;-32256;-4032
1578050;245969;-29438;-4023
1589506;246402;-28660;-2043
1592641;254024;-32752;-3452
1595920;252970;-32567;-3648
1640032;255168;-32768;-4094
1642539;253968;-28600;-2524
1646722;254248;-31476;-3136
1640458;245794;-32606;-5079
1642753;245825;-29568;-4030
1638728;246176;-28554;-1727
1642496;246016;-32256;-2814
1645635;246594;-32630;-4096
1656850;246912;-32768;-4025
1660000;245904;-28670;-2752
