epoch;x;y;z
167454101;256548;-19914;20116
167459228;254230;-17971;22053
167464355;256149;-15911;9665
167469482;256280;-17661;16987
167474609;256984;-18006;16186
167479736;255877;-19938;17571
167484863;255400;-18710;20279
167489990;257778;-16647;12782
167495117;254824;-16206;19002
167500244;255191;-19353;17213
167505371;256953;-19438;14577
167510498;257137;-17360;13672
167515625;256943;-16165;10638
167520751;255258;-17038;16592
167525878;256325;-19395;18333
167531005;257447;-19739;14244
167536132;256747;-18117;13376
167541259;256619;-16859;7338
167546386;256381;-16738;12810
167551513;257859;-17781;13785
167556640;257225;-18891;13517
167561767;256270;-18592;15208
167566894;256432;-16410;13860
167572021;256363;-15997;14892
167577148;257275;-18645;16153
167582275;256111;-20014;15382
167587402;256750;-18161;13439
167592529;256386;-16089;11626
167597656;256189;-16866;13934
167602783;256417;-18908;18189
167607910;257849;-19449;13473
167613037;257063;-18090;12862
167618164;256253;-16527;12705
167623291;255127;-17297;17034
167628417;256974;-17467;16521
167633544;256772;-18031;15011
167638671;256312;-18770;14225
167643798;256166;-17729;12279
167648925;256087;-16638;13883
167654052;257227;-17063;15608
167659179;256703;-19840;15264
167664306;257167;-18791;13979
167669433;256589;-17647;11238
167674560;256665;-15912;15645
167679687;257846;-17985;12794
167684814;256955;-19485;15712
167689941;257259;-19120;9795
167695068;256924;-16845;9898
167700195;255727;-16430;12936
167705322;257438;-17128;12668
167710449;256275;-19249;16386
167715576;256846;-18641;14437
167720703;256005;-18571;12142
167725830;255331;-16531;16182
167730957;258046;-16804;13417
167736083;256447;-18069;17123
167741210;256563;-19073;16018
167746337;256169;-18396;13504
167751464;256502;-16972;13879
167756591;258064;-17692;12684
167761718;256888;-19839;15436
167766845;255579;-18978;17492
167771972;256362;-17665;10427
167777099;256437;-16313;11942
167782226;257145;-17176;13303
167787353;257239;-19118;14375
167792480;256746;-18285;16534
167797607;257184;-17509;10422
167802734;256845;-16185;12792
167807861;257256;-17820;14343
167812988;256183;-18836;15392
167818115;256235;-18607;17359
167823242;257130;-17555;12621
167828369;256327;-16692;12268
167833496;256923;-17531;15643
167838623;255721;-20059;16734
167843750;256272;-18525;18298
167848876;255902;-18120;12990
167854003;257265;-16786;11859
167859130;257365;-17921;13677
167864257;255908;-18655;17645
167869384;255963;-18792;19734
167874511;256999;-17583;12073
167879638;255844;-17202;13258
167884765;256596;-18577;11901
167889892;256632;-18885;16651
167895019;257198;-17513;16760
167900146;256719;-17061;13366
167905273;256730;-17313;12033
167910400;257365;-18551;12146
